Code,no_car_in_household,Msoa_name,lone_parent_unemployed,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,population_cannot_speak_english,Limiting_long-term_illness_disability,hospital_admission_associated_with_alcohol,regular_smoking_at15,non_white_ethnic_group,net weekly income,education_no qualifications,general health age 50-64,work_49hr_more,samhi_index.2011
E02000558,2662,Islington 005,57.9,22.91491154,54.56579,32.3,33.5,52.1,409.2516825396825,0,4,7.6,20.4,124.6,4.1,51.9,620,27.5,8.892212124698034,453,-0.7809128061952212
E02000559,2189,Islington 006,51.0,16.02787456,61.208815,15.9,30.1,32.1,271.22324,1,1,2.7,11.6,83.7,5.5,27.4,1130,11.4,4.511278195488721,1197,-1.1970626662744808
E02000560,2143,Islington 007,51.8,17.35074627,58.370845,24.3,35.6,38.5,319.43298744769874,3,11,4.6,13.8,94.8,4.9,31.8,880,14.6,5.995934959349594,683,-0.9356483550074216
E02000561,1833,Islington 008,47.7,15.82278481,64.395615,10.1,23.6,45.4,52.98730945558739,2,0,1.8,12.2,97.9,5.9,21.5,1115,10.4,3.8653039832285114,854,-0.8569005559839955
E02000562,2165,Islington 009,51.5,19.95438997,60.3123,22.5,24.6,44.7,117.4078613861386,0,0,3.3,16.5,100.3,4.3,29.5,935,16.9,5.899667263885334,865,-0.7601263155646947
E02000563,2498,Islington 010,57.1,21.50289017,60.145575,31.5,30.3,40.3,168.7676612021858,0,0,4.1,19.0,142.0,4.2,34.2,720,21.8,7.747882411559541,545,-0.3617025791105814
E02000564,3458,Islington 011,54.8,15.20086862,60.44014,31.0,39.1,33.3,205.4062992277992,4,6,3.1,13.1,121.7,4.6,33.4,930,13.7,5.102723363592928,1245,-0.9198520318805344
E02000565,2416,Islington 012,60.8,19.57186544,57.533365,31.3,28.4,25.9,180.27499378881987,1,0,4.7,16.3,126.1,4.3,37.8,805,18.9,7.1106094808126405,727,-0.8468584039012639
E02000566,2076,Islington 013,47.2,15.80246914,64.86994,17.9,23.1,37.9,258.8726180698152,2,14,2.5,12.3,86.4,6.2,22.7,1155,11.6,4.568838804507594,1310,-1.1814783541904812
E02000567,3136,Islington 014,61.2,14.31226766,59.41042,26.9,27.5,49.8,183.5221652892562,0,2,2.8,15.4,120.0,4.5,27.6,930,16.8,6.4298127051554355,1413,-0.5821988943765456
E02000568,2818,Islington 015,60.7,21.60427807,54.10731,35.7,34.7,52,191.2446804123712,2,5,4.2,19.7,134.5,4.2,38.0,670,23.9,8.347765846899897,537,-0.6092143765651067
E02000569,3015,Islington 016,57.6,15.43985637,59.7672,32.8,20.6,42.1,255.1475539568345,3,7,2.9,17.2,119.1,4.6,27.6,900,19.0,6.819770344483275,1230,-0.6571247909576097
E02000570,2262,Islington 017,47.2,15.66878981,63.999715,15.8,26.2,35.1,280.8372650918635,0,3,1.1,11.0,86.9,5.6,18.7,1225,9.8,4.43280977312391,1550,-0.9300124736293972
E02000571,2407,Islington 018,63.4,15.02293578,57.493815,34.4,26.0,58.2,176.78070850202428,1,2,3.1,18.9,125.2,4.4,28.5,855,22.1,7.701925481370342,939,-0.6462120387518362
E02000572,2446,Islington 019,56.6,19.91786448,55.74435,36.1,30.1,47.5,275.2305733944954,0,3,5.4,18.4,139.7,3.8,44.4,655,25.3,8.682782437099162,512,-0.7266553775267663
E02000573,2589,Islington 020,52.6,14.84149856,64.605275,21.1,25.0,30.8,299.2506491326245,5,8,1.5,13.0,95.6,4.8,20.5,1125,11.8,5.301516398260256,1801,-1.093333791810014
E02000574,2652,Islington 021,59.6,15.4340836,61.817065,22.8,31.6,35.5,285.91085112359553,1,9,2.2,14.6,112.3,4.1,31.0,905,14.8,5.786196159833938,1178,-0.8265382776310615
E02000575,4005,Islington 022,57.5,14.64585834,64.234545,31.4,35.4,28.9,365.25636831812255,5,8,2.3,12.1,80.9,4.1,30.9,870,12.8,5.4521021309272415,2000,-0.4626265158046199
E02000576,3208,Islington 023,57.8,19.10229645,57.634795,33.6,31.4,32.3,495.6636888433982,6,8,2.9,15.5,135.7,4.1,35.8,725,19.7,6.543757824058267,1095,-1.0011339186888857
E02000577,2181,Kensington and Chelsea 0,57.0,19.48331539,53.751875,37.7,38.5,47.8,148.73275119617225,1,0,5.5,21.2,143.7,2.2,56.2,645,24.9,9.617790132036136,432,-0.4718513321796629
E02000578,1482,Kensington and Chelsea 0,54.9,19.11949686,55.5475,35.6,29.3,71.7,237.56940157480315,0,0,3.8,22.1,177.4,2.2,44.5,645,26.0,8.640028040658954,320,-0.1779795583544333
E02000579,2217,Kensington and Chelsea 0,52.4,17.83181358,62.30695,20.9,30.2,40.4,493.26933333333335,3,0,2.7,16.4,113.8,2.3,31.1,860,15.5,6.5460910151691944,1002,-0.82004941094783
E02000580,2954,Kensington and Chelsea 0,50.1,13.32518337,60.77237,24.0,33.9,26.1,234.9750127186009,1,0,2.8,16.7,141.0,2.2,36.8,830,14.2,7.274625826662026,1232,-0.9005824047926568
E02000581,2184,Kensington and Chelsea 0,57.3,20.15418502,56.949255,34.0,33.2,46.9,219.6347175925926,0,0,4.0,22.0,159.4,2.2,46.0,660,24.9,9.17443773998903,500,-0.4520284638099766
E02000582,2338,Kensington and Chelsea 0,49.6,17.85150079,70.51443,6.9,31.4,24.5,290.939883161512,3,3,1.6,9.9,65.2,4,22.1,1220,6.2,2.924695913625803,1697,-1.696158343587795
E02000583,1684,Kensington and Chelsea 0,44.4,19.7875166,72.36545,6.8,23.4,33.1,233.23197233201583,1,0,1.2,9.3,70.0,3.3,20.2,1290,7.5,3.072702331961591,1558,-1.381075297110216
E02000584,1938,Kensington and Chelsea 0,49.4,15.93830334,72.28618,2.4,20.2,25.5,188.58442669584244,2,1,1.7,8.4,53.2,4.2,21.4,1385,4.5,2.5402414486921527,1876,-1.7722420260652023
E02000585,1867,Kensington and Chelsea 0,65.3,19.19642857,69.29169,7.1,24.3,21.8,203.46716,2,0,2.4,10.1,48.6,3.1,32.6,1160,7.2,3.779452218634135,1380,-1.4344764760049475
E02000586,1827,Kensington and Chelsea 0,42.3,17.09286676,74.509295,1.8,19.5,10.2,254.3918985148515,1,1,1.7,6.4,53.0,4.7,27.0,1380,4.1,1.638910917261433,1712,-1.7863797813650244
E02000587,1826,Kensington and Chelsea 0,54.7,19.37669377,75.65063,3.4,21.0,19.1,282.7117380952381,2,0,2.3,8.6,43.9,4.9,26.2,1290,5.5,2.644230769230769,1541,-1.69361698826039
E02000588,2303,Kensington and Chelsea 0,40.8,16.98717949,76.7753,0.9,18.9,15,297.30554719562247,2,1,1.6,6.7,44.6,5,20.7,1330,5.0,1.826428046089728,2094,-2.131110678867012
E02000589,2737,Kensington and Chelsea 0,47.3,15.44342508,69.72339,3.7,35.0,20.8,300.3302257053292,1,0,3.1,9.0,69.8,3.2,35.2,1090,5.3,3.1334480216269354,1804,-1.723124722188729
E02000590,2427,Kensington and Chelsea 0,53.8,15.57788945,67.220885,14.8,32.0,37.8,334.09664108352143,1,3,2.6,14.3,75.0,3.1,28.8,930,12.4,5.306704707560628,1200,-1.6785162820273969
E02000591,2448,Kensington and Chelsea 0,43.8,16.66666667,62.927435,17.6,40.0,48.3,292.71172946859906,2,2,4.0,14.8,118.5,2.2,40.5,870,9.6,5.881468110709988,1088,-1.4050283663188134
E02000592,1893,Kensington and Chelsea 0,44.4,17.75862069,76.81442,1.3,25.0,19.9,275.51369874476984,4,4,1.2,6.1,46.3,5,20.7,1430,3.6,1.754907792980369,1780,-1.8054215724627665
E02000593,2481,Kensington and Chelsea 0,46.4,16.77018634,67.82392,6.3,31.0,27.3,264.985505,1,1,1.7,10.8,100.9,3.3,24.9,1075,6.2,3.8679121168267336,1711,-1.3821264947334655
E02000594,1694,Kensington and Chelsea 0,49.5,16.4644714,71.613065,4.3,17.6,25.2,323.4320935828877,2,1,1.1,12.4,81.7,4.2,15.4,1175,9.0,3.061224489795918,1577,-1.4493881901853456
E02000595,1769,Kensington and Chelsea 0,49.5,16.7721519,72.36041,5.5,21.3,31.4,103.1947957746479,4,0,1.8,11.3,65.3,4.4,17.1,1155,7.1,2.96890389756578,1545,-1.441080767715658
E02000596,1719,Kensington and Chelsea 0,42.3,17.10730949,72.34977,5.0,19.4,24.9,247.33203978052128,3,0,1.2,8.0,64.4,4.6,18.0,1285,4.8,2.4160696727068407,1687,-1.3359331230067568
E02000597,2013,Kensington and Chelsea 0,54.9,18.13403417,59.98651,23.9,25.7,40.4,141.44765137614678,0,0,3.5,18.1,109.4,2.3,36.1,820,16.6,7.808988764044944,812,-0.9989321506024342
E02000598,481,Kingston upon Thames 001,27.7,14.8020654,71.511775,5.9,5.8,67.2,370.8094012738853,0,0,1.0,10.5,76.5,5.6,17.8,1310,10.7,2.7561566926119685,737,-1.8776746247602771
E02000599,246,Kingston upon Thames 002,41.5,19.64497041,74.03061,4.4,5.0,51.1,312.6423316582915,0,0,2.4,11.4,62.4,4.5,36.3,1205,10.0,3.020334928229665,711,-1.7474190310068518
E02000600,1041,Kingston upon Thames 003,46.2,15.91796875,65.66073,10.5,15.6,48.8,301.2071959183673,1,0,2.5,10.4,75.0,4.6,28.1,1075,9.4,2.9564571994062345,658,-1.502014402260323
E02000601,1240,Kingston upon Thames 004,36.9,12.44019139,70.22125,6.9,15.6,35,258.68909465020573,1,0,1.4,9.6,72.9,5.1,21.2,1210,9.3,2.870487496351075,1026,-1.7838081489847404
E02000602,1718,Kingston upon Thames 005,54.3,13.22393822,62.622315,19.6,22.8,71.6,791.0752094861659,1,1,2.9,13.9,122.8,3.4,28.6,845,15.2,4.515358732226201,625,-1.7260091342965291
E02000603,747,Kingston upon Thames 006,44.8,18.58325667,61.58476,14.9,18.0,119.9,516.5234825581394,1,0,4.1,13.9,95.8,3.1,36.4,900,18.7,4.622871046228711,450,-1.4333005637895238
E02000604,921,Kingston upon Thames 007,35.8,14.39588689,68.63965,10.2,14.0,50.1,354.34620222929937,3,5,5.5,11.6,74.8,4.2,36.4,1095,12.4,3.3302173405001168,640,-1.6209728270627206
E02000605,647,Kingston upon Thames 008,30.7,15.15151515,69.18289,8.7,9.8,56.6,499.7307118644068,0,0,3.9,14.1,90.4,4.2,30.6,1060,14.8,3.662297609868928,608,-1.5239471075322004
E02000606,1694,Kingston upon Thames 009,42.3,8.95334174,67.3738,6.0,20.7,54,248.7867178294574,5,1,1.6,9.5,77.9,4.1,23.4,1095,6.7,2.8085885824768493,1070,-1.6310816687418157
E02000607,614,Kingston upon Thames 010,33.3,14.72972973,71.58519,7.0,10.3,50.3,270.54891304347825,0,0,1.5,10.1,77.1,5.4,17.0,1140,8.8,2.8772273990518227,515,-1.6454284711028997
E02000608,1183,Kingston upon Thames 011,40.2,7.518796992,65.40241,7.4,22.4,64.7,63.1864420289855,4,4,1.5,10.6,103.0,4.9,22.0,1075,7.4,2.9325032765399737,717,-1.3353600592156354
E02000609,506,Kingston upon Thames 012,43.7,17.67151767,70.085995,12.1,8.1,60,717.1746536312849,0,0,4.2,15.3,95.9,3.4,40.7,990,16.7,3.7940379403794036,485,-1.5432111441642165
E02000610,1385,Kingston upon Thames 013,43.3,10.3021978,66.23672,14.3,20.2,103.4,411.4926541353384,0,0,1.8,14.9,127.3,4.4,20.5,950,11.6,3.6957398199166778,768,-1.2932551172182942
E02000611,303,Kingston upon Thames 014,25.4,16.72203765,70.98593,3.3,4.3,57.1,276.7811492537313,0,0,1.5,13.2,73.4,5.1,22.3,1165,13.5,3.0903869820866947,534,-1.7084558474877063
E02000612,417,Kingston upon Thames 015,26.5,13.94871795,70.590235,9.7,5.0,45.2,425.6634512195122,1,0,2.4,13.5,75.0,4.5,27.2,1095,15.0,2.9359879032258065,560,-1.6646297254634517
E02000613,722,Kingston upon Thames 016,40.6,10.5620155,68.32488,10.5,10.8,92.3,486.68324855491335,1,0,1.6,13.3,84.3,4.9,19.1,1080,14.3,3.2114882506527413,653,-1.435473581713248
E02000614,699,Kingston upon Thames 017,33.8,14.63620981,65.481155,11.8,11.8,53.2,433.1095469387756,3,0,3.4,13.1,89.6,3.8,35.3,945,18.4,3.6726881205885875,446,-1.6508836836652794
E02000615,489,Kingston upon Thames 018,32.5,15.88114754,66.88225,8.9,7.1,57.3,397.43059468438537,3,1,1.8,14.4,88.6,5.3,16.8,940,19.5,4.042296881274261,485,-2.1171433143381555
E02000616,296,Kingston upon Thames 019,30.9,13.81909548,67.478445,9.1,5.3,65.2,296.1500071942446,0,0,1.1,11.8,78.1,5.7,11.6,1010,19.0,2.8937302511225678,396,-2.143805754810498
E02000617,648,Kingston upon Thames 020,43.7,15.10966694,64.09132,15.6,8.5,120.6,315.5007083333333,2,1,1.5,14.6,97.6,4.1,15.4,885,21.1,4.452821298150548,530,-1.6430874279340255
E02000619,2498,Lambeth 002,49.2,18.77777778,59.377235,27.3,27.8,58.3,186.3392835249042,1,0,3.8,16.0,138.8,1.4,47.3,755,20.2,5.922123450607237,694,-0.6821580507930559
E02000620,2879,Lambeth 003,45.0,16.52173913,62.453005,26.6,31.2,70.2,271.24979300291545,2,5,3.4,12.4,117.8,1.5,41.1,915,13.9,4.780748663101604,1069,-1.3442700009428226
E02000621,3443,Lambeth 004,52.8,18.85245902,62.133655,26.3,32.7,49.7,329.33076923076925,5,2,3.9,12.7,137.9,1.4,37.3,925,11.9,4.147600038944602,1261,-0.7498280508965854
E02000622,2221,Lambeth 005,47.4,18.09651475,60.611865,23.6,28.9,26,383.5307037037037,0,2,3.7,12.2,101.8,1.4,39.7,930,12.9,4.607147304196239,808,-1.581494281605478
E02000623,2271,Lambeth 006,48.3,16.2055336,59.77059,28.4,28.7,49.9,202.52874251497005,0,1,5.9,14.3,132.2,1.4,46.7,750,19.1,5.263817520992606,643,-1.444429955518497
E02000624,2290,Lambeth 007,44.3,17.21132898,57.40173,30.6,29.7,32.9,351.85759930313594,2,0,4.0,14.5,101.6,1.4,51.6,745,15.2,5.811168536493129,708,-1.5005360513395518
E02000625,2273,Lambeth 008,50.3,20.68965517,60.805945,32.3,34.1,85.1,175.2019716981132,1,4,6.9,13.5,119.6,1.3,50.9,750,19.1,5.246690734055355,582,-1.2318388165558434
E02000626,2327,Lambeth 009,52.1,20.34739454,56.57068,29.7,34.7,41.2,174.93528140703518,0,0,4.9,14.4,122.7,1.3,64.7,640,20.3,5.898740310077519,431,-1.5372097255645274
E02000627,2685,Lambeth 010,49.8,16.42411642,61.060365,28.1,31.4,33.7,262.52407500000004,0,0,4.2,12.1,120.2,1.4,43.4,890,13.3,4.2649536647009265,979,-1.4099125814581055
E02000628,2813,Lambeth 011,51.0,23.37349398,56.88882,32.8,33.7,36.1,278.55544170984456,3,1,7.7,14.6,123.5,1.3,60.8,655,20.8,5.963207937164118,541,-1.388197576630774
E02000629,2266,Lambeth 012,47.3,16.83673469,64.056125,20.4,26.6,36.4,195.76461506276152,1,3,2.1,10.2,104.3,1.6,29.4,1130,10.4,4.042647712127943,1425,-1.521585066648606
E02000630,1797,Lambeth 013,48.2,18.37060703,63.29765,15.5,24.5,42.2,249.9383796178344,4,2,1.8,10.8,143.5,2.3,25.7,1195,9.1,3.4273916035788026,1238,-1.6822321181780042
E02000631,2014,Lambeth 014,43.2,16.12284069,62.783015,19.1,20.9,37.7,84.45342331288344,0,0,2.9,12.0,77.3,2.2,37.3,1030,11.9,4.09183905433053,824,-1.4096105034878863
E02000632,2524,Lambeth 015,49.8,16.0,60.279075,23.2,25.2,17.9,238.1832094017094,3,0,1.9,9.0,91.0,1.9,29.7,1280,8.2,3.4690004217629697,1470,-1.649344909697079
E02000633,2643,Lambeth 016,50.8,18.61702128,58.48533,27.4,28.5,27,261.3970437710438,3,0,3.6,14.1,114.3,1.3,50.0,805,14.9,5.174222118634192,721,-1.4812841742000058
E02000634,1897,Lambeth 017,55.9,20.03154574,61.82222,26.1,29.4,30.8,248.2658724489796,0,2,2.6,14.1,111.9,1.4,39.3,910,14.6,5.385756676557864,779,-1.3329063691623857
E02000635,2576,Lambeth 018,44.6,16.03498542,62.78148,21.9,25.4,46.2,201.0924184210526,2,0,2.3,11.9,90.5,1.5,46.0,945,11.8,4.694681549573211,899,-1.5371172667201265
E02000636,1232,Lambeth 019,51.5,19.66145833,68.17411,9.7,16.6,26,220.6570507614213,3,1,1.4,7.8,96.6,2.7,18.3,1495,6.1,2.561408117693419,1522,-1.7437965494157206
E02000637,2309,Lambeth 020,47.3,13.87137453,62.07835,18.7,27.9,40.3,47.46157049608355,1,5,2.2,10.9,80.5,1.9,36.8,1040,10.1,4.31862915364131,924,-1.5175678144817508
E02000638,2480,Lambeth 021,42.4,15.78014184,58.684335,24.6,28.0,37.1,168.79107692307693,3,0,3.6,13.5,99.0,1.4,46.6,800,16.5,4.553580818172258,746,-1.507832722160826
E02000639,2088,Lambeth 022,50.7,18.85175664,63.522325,25.1,31.4,27.5,356.88103940886697,1,0,5.8,13.8,108.1,1.4,55.7,725,17.3,4.956736711990111,456,-1.5256329345380768
E02000640,1665,Lambeth 023,45.5,15.24201854,64.330085,16.4,13.4,25.7,179.09676470588235,0,0,1.7,11.3,79.1,2.2,28.4,1205,10.8,3.9407244785949507,1164,-1.617162443643826
E02000641,2111,Lambeth 024,48.8,20.49364248,60.79399,31.1,31.1,44.1,650.2763671497585,1,0,4.4,15.4,110.1,1.3,61.7,710,19.4,5.6726094003241485,401,-1.3572486289040553
E02000642,2021,Lambeth 025,47.3,16.31372549,62.75024,17.8,20.2,40,104.62458563535913,1,0,2.4,13.3,103.2,1.8,37.9,925,13.7,4.741603410627015,735,-1.5760026481682508
E02000643,1908,Lambeth 026,42.8,16.08961303,59.737185,19.7,24.5,42.5,203.8861428571429,1,0,4.1,12.1,96.5,1.9,37.5,935,13.0,4.6723373667185815,849,-1.757205489431888
E02000644,1659,Lambeth 027,38.3,13.45646438,64.50459,16.2,22.8,35.5,295.6933818181818,1,0,3.6,11.9,90.1,1.8,40.9,980,12.8,3.648521820741436,681,-1.5129275504257442
E02000645,1839,Lambeth 028,42.7,14.37648928,64.49004,18.4,22.1,36.3,197.10100229885057,1,4,3.1,11.3,92.3,2.2,38.5,960,12.1,3.747775800711744,811,-1.7333618350784366
E02000646,1881,Lambeth 029,42.1,14.46188341,63.42914,16.1,23.3,36.4,239.81062542955328,4,1,4.3,12.3,99.4,1.8,36.1,995,12.3,3.6290771457196924,908,-1.2503358302288925
E02000647,1410,Lambeth 030,44.1,16.20658949,64.71471,13.9,17.6,20.8,446.0137911392405,0,0,2.7,13.9,76.7,1.9,41.5,945,14.1,4.4324324324324325,622,-1.476650540833608
E02000648,1744,Lambeth 031,50.9,17.77084957,58.09268,27.9,25.3,57,636.8079207317073,1,0,2.8,16.6,133.7,1.3,55.5,725,23.3,5.90915007158662,357,-1.2876979722727542
E02000649,2630,Lambeth 032,45.3,14.20074349,60.08387,18.9,31.1,29.2,204.0880780487805,2,0,5.3,11.3,108.2,1.4,39.9,905,12.6,3.4903854916613506,945,-1.4897767571831952
E02000650,1604,Lambeth 033,46.1,16.40776699,61.697575,27.1,20.8,61,502.4993779069768,0,1,2.3,14.4,99.0,1.5,43.9,850,18.1,5.589978448275862,482,-1.6490675362349196
E02000651,1653,Lambeth 034,41.5,13.58249772,64.00285,15.7,24.1,34.9,119.81008176100627,1,0,4.5,12.8,100.2,1.6,45.2,895,15.0,3.867076631977294,658,-1.510737825789082
E02000652,953,Lambeth 035,42.5,23.2049948,61.957795,20.1,17.2,35,406.4968292682927,0,0,7.1,14.7,103.4,1.4,59.6,870,18.4,4.997269251774986,351,-1.6661640417760348
E02000653,2160,Lewisham 001,49.8,20.94474153,60.450815,32.3,32.1,35.7,433.2927075471698,1,0,4.0,12.4,102.3,3.4,56.2,785,16.6,4.903225806451613,605,-1.549111651402944
E02000654,2108,Lewisham 002,52.1,21.32780083,56.396365,32.6,36.2,39.1,359.4710455486543,0,1,6.5,14.5,105.0,3,66.0,625,21.8,5.375543140906269,395,-1.4078145390234709
E02000655,2012,Lewisham 003,46.5,18.50802644,57.642635,27.4,34.6,51.8,413.32554176072233,1,0,4.0,12.6,97.3,3.3,57.3,725,17.0,4.323570432357044,485,-1.392981476207272
E02000657,2322,Lewisham 005,40.1,15.24861878,61.092035,22.7,31.7,32.6,287.0047511312217,2,1,2.9,11.6,100.1,3.5,47.1,815,12.3,4.2727060471632035,577,-1.2739050253430164
E02000658,1988,Lewisham 006,47.0,15.46723953,61.80102,21.6,27.3,34.9,241.66090410958904,0,0,3.6,13.6,91.7,4,43.9,860,14.3,4.87040385774563,558,-1.2079433262458987
E02000659,1470,Lewisham 007,41.6,14.62217861,66.12845,18.6,18.3,29.8,187.8975882352941,0,0,3.0,12.7,82.8,4.4,36.1,1030,14.3,4.454079621600315,766,-1.0158503976190243
E02000660,2032,Lewisham 008,39.0,12.10340776,62.95035,18.8,31.0,36.6,183.77962801932367,0,1,1.9,11.2,81.1,3.6,38.6,985,11.2,4.002517306482064,735,-1.3572966277525416
E02000661,1398,Lewisham 009,38.0,11.55015198,67.658335,16.0,18.2,33.9,153.5461098901099,1,0,1.3,13.0,73.9,6.4,23.1,1090,11.9,4.127490039840637,817,-1.138275984578852
E02000662,1801,Lewisham 010,36.3,15.51724138,59.854195,23.1,23.8,37.5,157.61433766233768,1,0,3.2,12.6,95.5,3.7,55.1,805,14.5,4.75719757815396,534,-1.433530836822214
E02000663,1457,Lewisham 011,36.2,14.30429129,63.02562,21.7,21.2,76.5,217.7042340425532,1,0,3.5,12.0,80.3,4.3,45.9,960,11.3,4.425271360979683,509,-1.2508132252081
E02000664,2786,Lewisham 012,52.4,12.36947791,58.26071,26.9,30.8,60.9,369.97439872408296,5,0,4.8,15.5,117.1,3.3,53.2,745,17.4,5.5425130141880175,618,-0.8150929396539426
E02000665,1626,Lewisham 013,39.1,12.83095723,61.05943,17.7,19.7,39.8,472.4977664670658,1,2,3.0,13.8,67.7,5.4,33.6,995,15.2,4.957632477551536,631,-1.2799152594640657
E02000666,1263,Lewisham 014,41.0,13.81048387,63.668225,19.2,19.4,56.5,121.6732327586207,0,0,3.1,13.3,80.0,4.3,44.8,990,14.3,4.574438591627391,539,-1.2045262069773837
E02000667,962,Lewisham 015,32.8,10.51401869,63.70635,9.9,12.4,40.8,231.41109433962265,1,0,2.2,11.8,79.9,4.7,41.9,1060,14.8,3.6163040147103893,450,-1.3516215165447731
E02000668,948,Lewisham 016,41.4,12.13808463,63.966935,15.2,11.5,20,508.8034045801527,0,1,1.9,13.5,77.3,5.4,33.8,1070,13.9,4.377914848803972,497,-1.134853641098912
E02000669,1587,Lewisham 017,47.2,14.04072883,59.86588,21.2,26.1,28.5,220.97069736842107,1,0,2.7,12.9,84.0,3.6,49.4,960,14.3,3.863298662704309,573,-1.1631624941947332
E02000670,1474,Lewisham 018,49.6,16.17795753,58.202495,26.9,23.3,52.8,298.70404424778764,1,0,3.1,15.6,101.5,3.3,61.7,795,18.9,6.1330880098129406,276,-0.984295285769382
E02000671,1648,Lewisham 019,43.3,12.31481481,61.694175,16.9,17.1,32.1,449.907755,1,0,2.0,14.1,85.0,4.4,37.8,980,15.6,5.050746268656717,633,-1.3035905189875334
E02000672,1893,Lewisham 020,43.6,16.54991243,60.07598,19.8,26.2,80.4,179.37976113360324,3,0,3.3,16.0,119.6,3.3,57.1,755,17.2,5.471606141847428,416,-0.7481537120492847
E02000673,1456,Lewisham 021,37.3,17.9090029,66.057255,12.9,17.4,34.5,224.07057731958764,2,1,1.8,11.0,75.5,4.9,34.2,1130,11.2,3.617926890335503,726,-1.611856142273422
E02000674,1046,Lewisham 022,38.6,19.29666366,64.67768,19.3,13.2,73.2,607.9415614035088,0,0,3.0,14.8,85.4,4.2,55.7,920,17.5,4.632426988922457,417,-1.4540487944188971
E02000675,1078,Lewisham 023,38.1,12.75229358,64.26391,16.7,12.2,42.6,453.5109844559585,2,0,2.2,14.4,86.9,5.1,36.1,935,19.3,4.519289650949173,538,-1.125764953893979
E02000676,1339,Lewisham 024,46.4,13.67521368,64.948715,18.5,18.0,35.5,467.3684122137405,0,0,1.7,13.3,82.0,4.3,41.2,975,15.0,4.055107876267221,598,-1.4250117177388852
E02000677,888,Lewisham 025,33.3,17.07589286,64.354675,16.0,18.7,45,162.32925505443237,0,0,2.8,14.2,88.2,3.5,56.6,920,17.1,3.9842320146417003,444,-0.930849391712948
E02000678,962,Lewisham 026,43.0,17.8,57.659365,26.2,17.7,67.5,384.0086428571428,0,0,2.2,16.4,101.1,3.4,48.0,800,26.4,6.012814194184327,265,-1.1596479203936003
E02000679,1638,Lewisham 027,48.3,14.61397059,62.34107,25.1,22.1,39.6,259.7844076655052,0,0,2.3,14.7,81.3,4,43.7,840,17.4,5.020973687555612,509,-1.0178478215595292
E02000680,1511,Lewisham 028,43.9,13.7295082,62.13143,22.1,24.0,53,431.62720111731846,1,0,2.8,15.0,90.2,3.5,43.0,815,17.1,4.874074074074074,424,-0.5162664678504906
E02000681,1376,Lewisham 029,44.0,19.96542783,60.819995,26.5,17.3,71.9,534.4892,2,0,2.4,17.8,106.1,3.6,50.0,755,25.1,6.893995552260934,387,-0.9704608857965092
E02000682,1203,Lewisham 030,46.4,19.62025316,61.62588,29.1,17.0,65,372.868875862069,1,0,3.2,17.1,94.3,3.3,52.3,745,25.5,6.296796366760771,318,-1.004090820230805
E02000683,1218,Lewisham 031,54.2,16.52452026,59.94837,25.7,16.5,45.3,108.55113178294572,0,0,2.2,18.7,105.1,3.7,39.3,715,26.9,6.798075430699985,287,-0.6675001727607277
E02000685,1560,Lewisham 033,44.1,14.75095785,61.71716,22.3,20.1,44.6,278.5729275362319,0,0,2.0,16.0,82.8,3.7,42.9,830,19.4,5.379746835443038,429,-0.4367987852681996
E02000686,1439,Lewisham 034,48.4,17.99462847,57.117595,30.8,20.7,64.3,400.07956737588654,1,0,2.5,17.1,115.0,3.4,52.9,685,25.8,6.78956834532374,232,-0.882125408312364
E02000687,1563,Lewisham 035,36.7,13.50826045,61.814275,22.2,17.6,44.7,247.8576263736264,2,0,1.8,15.7,93.4,4,40.6,815,18.1,5.109862033725089,488,-0.9082200781488808
E02000689,926,Merton 001,44.2,14.61609621,68.4828,8.5,18.6,21.9,607.499295,1,0,1.2,8.6,75.3,6,19.9,1435,7.1,2.524578225512805,1010,-1.8783503277418456
E02000690,338,Merton 002,49.2,20.36753446,72.96732,3.3,4.5,49.9,278.00791379310346,0,0,1.4,12.4,63.8,6.2,16.8,1360,8.2,2.7139497014655327,806,-1.719603941623849
E02000691,1096,Merton 003,36.1,17.27616646,68.12037,6.7,16.1,21.7,265.40101265822784,4,0,1.2,9.2,71.2,5.7,21.3,1390,7.6,2.44140625,972,-1.8296082861391223
E02000692,1281,Merton 004,35.7,13.59773371,72.300865,2.7,13.5,21.3,178.67603792134832,3,0,1.6,10.4,67.9,5.9,20.0,1365,6.0,2.365534557948989,1254,-1.3956573502479637
E02000693,1708,Merton 005,33.3,9.635722679,65.743025,11.7,23.5,25.4,183.81958585858584,3,3,3.8,10.1,82.1,4.2,34.6,1070,10.3,3.088975937325126,900,-1.6269938920850917
E02000694,1519,Merton 006,38.0,11.41141141,66.43795,10.3,14.8,37.5,420.83465000000007,2,1,1.8,10.2,102.6,4.7,23.1,1220,11.1,3.3624053247647465,1127,-1.7957528090779895
E02000695,900,Merton 007,39.7,18.38006231,62.527425,11.3,16.8,39,476.10075000000006,1,0,7.7,14.1,114.1,2.7,60.1,955,16.2,3.954528963598984,475,-1.7650559646299002
E02000696,1380,Merton 008,37.6,14.16184971,61.202075,16.4,24.1,45.6,446.2210877192982,2,0,7.0,11.7,93.5,2.7,46.6,855,16.5,4.1997026759167495,525,-1.6172961048420234
